customer_id,first_name,last_name,email,age,gender,city,state,country,favorite_nba_team,favorite_players,wnba_team_interest,merch_purchased,total_spent_usd,purchase_frequency,game_attendance,tv_viewing_hours,social_media_engagement,sports_news_engagement,recommendation_score
error: undefined method `first' for nil:NilClass,Ardyth,Hasluck,ahasluckor@cnbc.com,76,F,Newton,MA,United States,Los Angeles Lakers,CJ McCollum,Washington Mystics,water bottles,Dollar,3,8,11.1,70,44,0.64
error: undefined method `first' for nil:NilClass,Jean,Huddlestone,jhuddlestoneos@pen.io,66,F,Bloomington,IL,United States,Chicago Bulls,CJ McCollum,Minnesota Lynx,hats,Dollar,2,1,8.2,89,76,0.8
error: undefined method `first' for nil:NilClass,Vinnie,Raffin,vraffinot@go.com,49,M,Charlotte,NC,United States,Los Angeles Lakers,Russell Westbrook,,blankets,Dollar,2,0,10.2,70,73,0.76
error: undefined method `first' for nil:NilClass,Hernando,Throssell,hthrossellou@instagram.com,71,M,Duluth,MN,United States,Miami Heat,Rudy Gobert,New York Liberty,water bottles,Dollar,4,3,11.4,42,69,0.59
error: undefined method `first' for nil:NilClass,Lindsey,Sommerton,lsommertonov@pagesperso-orange.fr,18,M,Clearwater,FL,United States,Los Angeles Lakers,Donovan Mitchell,Las Vegas Aces,keychains,Dollar,2,7,6.8,45,40,0.6
error: undefined method `first' for nil:NilClass,Tucker,Pinnick,tpinnickow@smh.com.au,58,M,Atlanta,GA,United States,Los Angeles Lakers,Chris Paul,Los Angeles Sparks,phone cases,Dollar,1,2,7.8,71,72,0.52
error: undefined method `first' for nil:NilClass,Tadeas,Hallor,thallorox@globo.com,64,M,Brooklyn,NY,United States,Miami Heat,CJ McCollum,Seattle Storm,socks,Dollar,0,1,4.2,70,52,0.72
error: undefined method `first' for nil:NilClass,Linc,Lafont,llafontoy@wikia.com,47,M,Fresno,CA,United States,Miami Heat,Anthony Davis,Seattle Storm,sweatshirts,Dollar,2,6,8.0,85,59,0.55
error: undefined method `first' for nil:NilClass,Rocky,Bernolet,rbernoletoz@imageshack.us,45,M,Albuquerque,NM,United States,Los Angeles Lakers,Donovan Mitchell,Washington Mystics,socks,Dollar,5,6,5.2,75,53,0.44
error: undefined method `first' for nil:NilClass,Erie,Boffey,eboffeyp0@bravesites.com,34,M,Bronx,NY,United States,Denver Nuggets,James Harden,Minnesota Lynx,hats,Dollar,5,5,4.3,42,68,0.41
error: undefined method `first' for nil:NilClass,Abran,Binning,abinningp1@instagram.com,78,M,Macon,GA,United States,Miami Heat,Jamal Murray,,jerseys,Dollar,4,6,9.6,86,56,0.54
error: undefined method `first' for nil:NilClass,Jamesy,How to preserve,jhowtopreservep2@ca.gov,68,M,Portland,OR,United States,Golden State Warriors,Damian Lillard,,phone cases,Dollar,0,1,10.5,75,55,0.31
error: undefined method `first' for nil:NilClass,Jim,Whittles,jwhittlesp3@gizmodo.com,29,M,Pittsburgh,PA,United States,Toronto Raptors,Shai Gilgeous-Alexander,Atlanta Dream,backpacks,Dollar,5,6,7.5,72,78,0.5
error: undefined method `first' for nil:NilClass,Hugibert,Clement,hclementp4@sbwire.com,66,M,New Castle,PA,United States,Toronto Raptors,Rudy Gobert,,blankets,Dollar,0,4,7.1,76,78,0.74
error: undefined method `first' for nil:NilClass,Lonny,Few,lfewp5@trellian.com,34,M,Spokane,WA,United States,Philadelphia 76ers,Brandon Ingram,,jerseys,Dollar,5,4,11.6,41,75,0.36
error: undefined method `first' for nil:NilClass,Terry,Whiteside,twhitesidep6@typepad.com,41,F,Austin,TX,United States,Philadelphia 76ers,Myles Turner,,jerseys,Dollar,3,4,4.4,39,62,0.53
error: undefined method `first' for nil:NilClass,Lark,Spurge,lspurgep7@wired.com,67,F,El Paso,TX,United States,Chicago Bulls,D'Angelo Russell,New York Liberty,keychains,Dollar,4,4,8.2,37,72,0.45
error: undefined method `first' for nil:NilClass,Pip,Beall,pbeallp8@yellowpages.com,42,M,Fort Wayne,IN,United States,Los Angeles Lakers,Dejounte Murray,Washington Mystics,water bottles,Dollar,5,1,8.9,76,42,0.4
error: undefined method `first' for nil:NilClass,Chrystal,Bakeup,cbakeupp9@yahoo.co.jp,29,F,New York City,NY,United States,Philadelphia 76ers,Chris Paul,Seattle Storm,hats,Dollar,0,2,5.2,65,46,0.34
error: undefined method `first' for nil:NilClass,Burg,Kenningley,bkenningleypa@dailymotion.com,63,M,Provo,UT,United States,Toronto Raptors,CJ McCollum,Washington Mystics,sweatshirts,Dollar,4,7,7.6,36,46,0.67
error: undefined method `first' for nil:NilClass,Koralle,Torrance,ktorrancepb@cnet.com,54,F,Brooksville,FL,United States,Miami Heat,Tobias Harris,Las Vegas Aces,water bottles,Dollar,2,5,7.2,55,51,0.56
error: undefined method `first' for nil:NilClass,Virgie,Rodwell,vrodwellpc@reference.com,19,M,New York City,NY,United States,Dallas Mavericks,Trae Young,Seattle Storm,socks,Dollar,4,4,6.2,33,72,0.48
error: undefined method `first' for nil:NilClass,Marco,Favey,mfaveypd@umn.edu,22,M,San Bernardino,CA,United States,Los Angeles Lakers,Damian Lillard,Minnesota Lynx,hats,Dollar,6,4,6.1,63,53,0.4
error: undefined method `first' for nil:NilClass,Orlan,Mathan,omathanpe@si.edu,32,M,Buffalo,NY,United States,Chicago Bulls,Jaylen Brown,Chicago Sky,jerseys,Dollar,3,4,8.4,81,75,0.48
error: undefined method `first' for nil:NilClass,Lanie,Bonsul,lbonsulpf@studiopress.com,36,F,Wichita,KS,United States,Philadelphia 76ers,Julius Randle,Phoenix Mercury,posters,Dollar,5,1,9.5,38,57,0.49
error: undefined method `first' for nil:NilClass,Terencio,Sivyer,tsivyerpg@elpais.com,28,M,Lawrenceville,GA,United States,Chicago Bulls,Bam Adebayo,,backpacks,Dollar,2,7,11.6,58,40,0.66
error: undefined method `first' for nil:NilClass,Stormie,Yashin,syashinph@ucsd.edu,65,F,Fort Worth,TX,United States,Los Angeles Lakers,De'Aaron Fox,Los Angeles Sparks,keychains,Dollar,2,4,6.2,32,68,0.4
error: undefined method `first' for nil:NilClass,Micki,Gosling,mgoslingpi@ezinearticles.com,58,F,Chicago,IL,United States,Chicago Bulls,Devin Booker,Dallas Wings,keychains,Dollar,2,7,4.3,67,40,0.57
error: undefined method `first' for nil:NilClass,Holmes,Acory,hacorypj@cocolog-nifty.com,67,M,San Diego,CA,United States,Los Angeles Lakers,Tobias Harris,Minnesota Lynx,keychains,Dollar,3,0,11.6,34,49,0.41
error: undefined method `first' for nil:NilClass,Mariya,Cowlam,mcowlampk@posterous.com,39,F,Saint Petersburg,FL,United States,Chicago Bulls,Kristaps Porzingis,,water bottles,Dollar,4,4,10.5,43,63,0.42
error: undefined method `first' for nil:NilClass,Gisele,Fronzek,gfronzekpl@cpanel.net,20,F,El Paso,TX,United States,Denver Nuggets,Dejounte Murray,Chicago Sky,hats,Dollar,5,0,5.5,74,77,0.35
error: undefined method `first' for nil:NilClass,Peyter,McAllaster,pmcallasterpm@toplist.cz,54,M,Vancouver,WA,United States,Miami Heat,Kristaps Porzingis,Seattle Storm,posters,Dollar,1,7,10.2,51,43,0.53
error: undefined method `first' for nil:NilClass,Paola,Meier,pmeierpn@hatena.ne.jp,38,F,Midland,TX,United States,Miami Heat,Nikola Jokic,Dallas Wings,backpacks,Dollar,6,8,7.6,50,57,0.77
error: undefined method `first' for nil:NilClass,Harriott,MacDonell,hmacdonellpo@house.gov,27,F,Sterling,VA,United States,Houston Rockets,Stephen Curry,,blankets,Dollar,0,2,12.0,88,62,0.7
error: undefined method `first' for nil:NilClass,Asa,Masdin,amasdinpp@admin.ch,43,M,Ridgely,MD,United States,Dallas Mavericks,LeBron James,Los Angeles Sparks,keychains,Dollar,2,3,9.5,48,71,0.65
error: undefined method `first' for nil:NilClass,Bertie,Syres,bsyrespq@statcounter.com,67,M,Indianapolis,IN,United States,Boston Celtics,Trae Young,,keychains,Dollar,0,2,10.9,57,41,0.56
error: undefined method `first' for nil:NilClass,Obed,Musk,omuskpr@bbb.org,79,M,Charlotte,NC,United States,Chicago Bulls,Ben Simmons,Atlanta Dream,sweatshirts,Dollar,0,6,4.2,68,56,0.58
error: undefined method `first' for nil:NilClass,Blondie,Westmancoat,bwestmancoatps@wunderground.com,44,F,Saginaw,MI,United States,Chicago Bulls,John Collins,Seattle Storm,water bottles,Dollar,0,1,6.9,74,49,0.33
error: undefined method `first' for nil:NilClass,Ezri,Warlton,ewarltonpt@nsw.gov.au,59,M,New Haven,CT,United States,Toronto Raptors,Donovan Mitchell,Chicago Sky,socks,Dollar,4,3,9.8,34,76,0.54
error: undefined method `first' for nil:NilClass,Wayland,Schruyers,wschruyerspu@smh.com.au,30,M,Atlanta,GA,United States,Toronto Raptors,Jayson Tatum,Chicago Sky,keychains,Dollar,3,6,8.1,87,67,0.31
error: undefined method `first' for nil:NilClass,Rik,Brimble,rbrimblepv@diigo.com,32,M,Phoenix,AZ,United States,Chicago Bulls,Russell Westbrook,,hats,Dollar,6,6,11.3,59,45,0.38
error: undefined method `first' for nil:NilClass,Cary,Schuricke,cschurickepw@mysql.com,31,M,Fort Lauderdale,FL,United States,Houston Rockets,D'Angelo Russell,,blankets,Dollar,5,8,11.1,57,50,0.33
error: undefined method `first' for nil:NilClass,Abigail,Elsby,aelsbypx@blogtalkradio.com,20,F,Homestead,FL,United States,Dallas Mavericks,Julius Randle,Atlanta Dream,phone cases,Dollar,4,1,5.9,39,57,0.77
error: undefined method `first' for nil:NilClass,Zahara,O' Bee,zobeepy@delicious.com,77,F,Syracuse,NY,United States,Golden State Warriors,Donovan Mitchell,New York Liberty,posters,Dollar,4,7,5.9,61,67,0.33
error: undefined method `first' for nil:NilClass,Arline,Yeskov,ayeskovpz@salon.com,61,F,Anchorage,AK,United States,Chicago Bulls,Giannis Antetokounmpo,Atlanta Dream,backpacks,Dollar,4,0,4.9,61,58,0.64
error: undefined method `first' for nil:NilClass,Heida,De Giorgis,hdegiorgisq0@sakura.ne.jp,38,F,Everett,WA,United States,Los Angeles Lakers,Julius Randle,Phoenix Mercury,socks,Dollar,2,4,7.1,34,57,0.31
error: undefined method `first' for nil:NilClass,Dory,Martinot,dmartinotq1@scientificamerican.com,36,M,Topeka,KS,United States,Golden State Warriors,Russell Westbrook,Las Vegas Aces,blankets,Dollar,5,3,5.5,37,73,0.57
error: undefined method `first' for nil:NilClass,Lorri,Philpots,lphilpotsq2@adobe.com,37,F,Pittsburgh,PA,United States,Chicago Bulls,Devin Booker,Minnesota Lynx,hats,Dollar,2,7,4.5,34,70,0.8
error: undefined method `first' for nil:NilClass,Ruthie,Hallex,rhallexq3@ocn.ne.jp,56,F,Houston,TX,United States,Miami Heat,Rudy Gobert,Los Angeles Sparks,keychains,Dollar,0,1,6.5,43,44,0.54
error: undefined method `first' for nil:NilClass,Dannie,Leason,dleasonq4@rambler.ru,62,M,Jacksonville,FL,United States,Denver Nuggets,Bam Adebayo,Minnesota Lynx,jerseys,Dollar,1,0,9.1,56,56,0.45
error: undefined method `first' for nil:NilClass,Wallie,Pattison,wpattisonq5@about.me,45,F,San Jose,CA,United States,Philadelphia 76ers,Anthony Davis,Dallas Wings,phone cases,Dollar,1,0,6.5,49,74,0.67
error: undefined method `first' for nil:NilClass,Viva,Andrews,vandrewsq6@chronoengine.com,44,F,Orlando,FL,United States,Philadelphia 76ers,James Harden,,phone cases,Dollar,1,6,11.6,82,72,0.52
error: undefined method `first' for nil:NilClass,Elihu,Arrowsmith,earrowsmithq7@spotify.com,65,M,Washington,DC,United States,Philadelphia 76ers,Trae Young,,posters,Dollar,1,3,9.8,62,45,0.6
error: undefined method `first' for nil:NilClass,Seymour,de Bullion,sdebullionq8@comcast.net,44,M,Washington,DC,United States,Chicago Bulls,Bam Adebayo,Las Vegas Aces,hats,Dollar,3,2,7.0,45,79,0.45
error: undefined method `first' for nil:NilClass,Cloe,Heersema,cheersemaq9@ftc.gov,58,F,Levittown,PA,United States,Denver Nuggets,DeMar DeRozan,,socks,Dollar,5,1,6.5,73,48,0.47
error: undefined method `first' for nil:NilClass,Rolfe,Sellek,rsellekqa@state.gov,24,M,Santa Fe,NM,United States,Houston Rockets,Bradley Beal,Chicago Sky,posters,Dollar,1,3,11.5,39,61,0.33
error: undefined method `first' for nil:NilClass,Madonna,Leverage,mleverageqb@eepurl.com,62,F,Seattle,WA,United States,Denver Nuggets,Kevin Durant,Las Vegas Aces,blankets,Dollar,3,1,4.2,71,75,0.77
error: undefined method `first' for nil:NilClass,George,Blasoni,gblasoniqc@slashdot.org,45,F,Shawnee Mission,KS,United States,Los Angeles Lakers,John Collins,,backpacks,Dollar,4,6,10.4,64,63,0.34
error: undefined method `first' for nil:NilClass,Northrop,Bartali,nbartaliqd@symantec.com,33,M,Dallas,TX,United States,Golden State Warriors,Kyle Lowry,Dallas Wings,water bottles,Dollar,3,5,11.9,66,43,0.78
error: undefined method `first' for nil:NilClass,Winfield,Dowey,wdoweyqe@tumblr.com,74,M,South Lake Tahoe,CA,United States,Los Angeles Lakers,Jaylen Brown,,blankets,Dollar,6,4,10.2,52,46,0.54
error: undefined method `first' for nil:NilClass,Dennie,Henri,dhenriqf@nature.com,49,F,Philadelphia,PA,United States,Golden State Warriors,Paul George,Minnesota Lynx,hats,Dollar,3,8,11.5,59,74,0.62
error: undefined method `first' for nil:NilClass,Gal,Carruthers,gcarruthersqg@yolasite.com,27,M,Madison,WI,United States,Philadelphia 76ers,Nikola Jokic,,jerseys,Dollar,2,6,9.5,68,57,0.71
error: undefined method `first' for nil:NilClass,Peyton,Mathwen,pmathwenqh@yahoo.co.jp,37,M,Lawrenceville,GA,United States,Chicago Bulls,Nikola Jokic,New York Liberty,hats,Dollar,1,1,6.9,85,50,0.41
error: undefined method `first' for nil:NilClass,Stanwood,Whisson,swhissonqi@hud.gov,51,M,New York City,NY,United States,Los Angeles Lakers,LeBron James,New York Liberty,jerseys,Dollar,2,0,4.8,48,47,0.32
error: undefined method `first' for nil:NilClass,Maudie,McKeag,mmckeagqj@ovh.net,48,F,New Orleans,LA,United States,Los Angeles Lakers,Jaylen Brown,Dallas Wings,socks,Dollar,4,8,10.6,64,74,0.68
error: undefined method `first' for nil:NilClass,Carolynn,Bredes,cbredesqk@ucsd.edu,32,F,Cleveland,OH,United States,Los Angeles Lakers,De'Aaron Fox,Seattle Storm,water bottles,Dollar,6,1,6.1,49,58,0.55
error: undefined method `first' for nil:NilClass,Daveen,Dannel,ddannelql@squarespace.com,67,F,Cincinnati,OH,United States,Miami Heat,Ja Morant,Minnesota Lynx,phone cases,Dollar,1,5,8.0,30,52,0.61
error: undefined method `first' for nil:NilClass,Joanna,Harler,jharlerqm@ucsd.edu,42,F,Mc Keesport,PA,United States,Golden State Warriors,Kristaps Porzingis,,water bottles,Dollar,3,4,4.8,84,45,0.79
error: undefined method `first' for nil:NilClass,Joyous,Klehyn,jklehynqn@princeton.edu,44,F,Omaha,NE,United States,Philadelphia 76ers,Nikola Jokic,Phoenix Mercury,backpacks,Dollar,6,7,11.2,84,41,0.48
error: undefined method `first' for nil:NilClass,Phip,Halifax,phalifaxqo@msn.com,37,M,Charlotte,NC,United States,Chicago Bulls,DeMar DeRozan,Washington Mystics,phone cases,Dollar,4,1,7.6,90,60,0.66
error: undefined method `first' for nil:NilClass,Carlota,Huebner,chuebnerqp@ucoz.com,32,F,New Orleans,LA,United States,Philadelphia 76ers,Shai Gilgeous-Alexander,Minnesota Lynx,blankets,Dollar,4,1,11.1,53,65,0.5
error: undefined method `first' for nil:NilClass,Gibb,Clemencon,gclemenconqq@wufoo.com,62,M,Atlanta,GA,United States,Denver Nuggets,Jayson Tatum,Seattle Storm,posters,Dollar,5,6,8.8,42,76,0.6
error: undefined method `first' for nil:NilClass,Suzann,Pyser,spyserqr@blog.com,68,F,Huntsville,AL,United States,Los Angeles Lakers,Jaylen Brown,,water bottles,Dollar,3,0,5.7,67,77,0.43
error: undefined method `first' for nil:NilClass,Giustina,Fogg,gfoggqs@g.co,21,F,Miami,FL,United States,Los Angeles Lakers,Russell Westbrook,,posters,Dollar,1,3,5.9,71,56,0.55
error: undefined method `first' for nil:NilClass,Ware,Tatton,wtattonqt@acquirethisname.com,51,M,Gainesville,FL,United States,Chicago Bulls,CJ McCollum,Seattle Storm,hats,Dollar,4,6,7.2,34,57,0.52
error: undefined method `first' for nil:NilClass,Tani,Spieght,tspieghtqu@ox.ac.uk,67,F,Lafayette,IN,United States,Los Angeles Lakers,Devin Booker,Chicago Sky,hats,Dollar,2,7,10.6,77,67,0.36
error: undefined method `first' for nil:NilClass,Gilemette,Frany,gfranyqv@walmart.com,32,F,Chicago,IL,United States,Miami Heat,Jayson Tatum,Minnesota Lynx,posters,Dollar,6,3,8.9,52,69,0.37
error: undefined method `first' for nil:NilClass,Allister,McGeever,amcgeeverqw@facebook.com,46,M,Daytona Beach,FL,United States,Philadelphia 76ers,Luka Doncic,Phoenix Mercury,backpacks,Dollar,3,6,11.3,76,64,0.41
error: undefined method `first' for nil:NilClass,Allissa,Loughren,aloughrenqx@archive.org,19,F,Indianapolis,IN,United States,Dallas Mavericks,De'Aaron Fox,,posters,Dollar,5,1,7.4,75,61,0.45
error: undefined method `first' for nil:NilClass,Errol,Yoell,eyoellqy@netlog.com,59,M,College Station,TX,United States,Philadelphia 76ers,LeBron James,Chicago Sky,hats,Dollar,4,5,7.5,90,43,0.61
error: undefined method `first' for nil:NilClass,Evelyn,Zamorano,ezamoranoqz@examiner.com,31,M,Los Angeles,CA,United States,Chicago Bulls,Nikola Jokic,Los Angeles Sparks,blankets,Dollar,0,0,4.9,33,62,0.7
error: undefined method `first' for nil:NilClass,Phillida,Mussard,pmussardr0@mail.ru,32,F,Dallas,TX,United States,Los Angeles Lakers,Myles Turner,Las Vegas Aces,water bottles,Dollar,1,3,9.3,40,80,0.44
error: undefined method `first' for nil:NilClass,Dorene,Wannes,dwannesr1@tinyurl.com,68,F,San Francisco,CA,United States,Los Angeles Lakers,Domantas Sabonis,Chicago Sky,jerseys,Dollar,3,5,7.5,33,56,0.4
error: undefined method `first' for nil:NilClass,Homerus,Reeveley,hreeveleyr2@miibeian.gov.cn,22,M,New York City,NY,United States,Golden State Warriors,Zach LaVine,Dallas Wings,posters,Dollar,5,3,11.2,78,74,0.77
error: undefined method `first' for nil:NilClass,Ced,Munford,cmunfordr3@hp.com,50,M,Norman,OK,United States,Golden State Warriors,Jamal Murray,Dallas Wings,phone cases,Dollar,6,8,7.7,83,61,0.58
error: undefined method `first' for nil:NilClass,Tonia,Grason,tgrasonr4@auda.org.au,24,F,Minneapolis,MN,United States,Miami Heat,D'Angelo Russell,Phoenix Mercury,posters,Dollar,3,2,6.6,71,75,0.58
error: undefined method `first' for nil:NilClass,Sergeant,Forton,sfortonr5@unicef.org,70,M,Boston,MA,United States,Los Angeles Lakers,Chris Paul,Phoenix Mercury,socks,Dollar,5,3,6.5,50,69,0.53
error: undefined method `first' for nil:NilClass,Gerty,Giovannardi,ggiovannardir6@shutterfly.com,29,F,Tucson,AZ,United States,Chicago Bulls,CJ McCollum,Las Vegas Aces,socks,Dollar,2,5,5.8,87,51,0.5
error: undefined method `first' for nil:NilClass,Felecia,Gercke,fgercker7@infoseek.co.jp,60,F,Austin,TX,United States,Golden State Warriors,LeBron James,,hats,Dollar,6,2,4.9,50,73,0.44
error: undefined method `first' for nil:NilClass,Marjorie,Siveyer,msiveyerr8@devhub.com,42,F,Detroit,MI,United States,Chicago Bulls,Giannis Antetokounmpo,Atlanta Dream,sweatshirts,Dollar,0,3,7.2,69,74,0.32
error: undefined method `first' for nil:NilClass,Buddie,Mullarkey,bmullarkeyr9@skyrock.com,68,M,Augusta,GA,United States,Los Angeles Lakers,Nikola Jokic,,socks,Dollar,1,7,6.0,32,64,0.55
error: undefined method `first' for nil:NilClass,Sayres,Wylder,swylderra@behance.net,40,M,Dallas,TX,United States,Dallas Mavericks,Julius Randle,Washington Mystics,water bottles,Dollar,0,3,7.0,33,40,0.57
error: undefined method `first' for nil:NilClass,Elsi,Paley,epaleyrb@dagondesign.com,19,F,Brea,CA,United States,Golden State Warriors,Bam Adebayo,Washington Mystics,posters,Dollar,5,1,9.4,35,42,0.3
error: undefined method `first' for nil:NilClass,Odele,Bullas,obullasrc@deliciousdays.com,21,F,Austin,TX,United States,Los Angeles Lakers,Karl-Anthony Towns,,blankets,Dollar,2,7,9.5,54,48,0.74
error: undefined method `first' for nil:NilClass,Ruben,Claypoole,rclaypoolerd@wufoo.com,38,M,Evansville,IN,United States,Miami Heat,Jamal Murray,Las Vegas Aces,socks,Dollar,1,7,9.4,67,53,0.52
error: undefined method `first' for nil:NilClass,Sheffy,Brotherick,sbrotherickre@qq.com,29,M,Washington,DC,United States,Dallas Mavericks,Chris Paul,Washington Mystics,socks,Dollar,5,7,10.2,65,76,0.77
error: undefined method `first' for nil:NilClass,Britta,Bollon,bbollonrf@tumblr.com,80,F,Helena,MT,United States,Miami Heat,Giannis Antetokounmpo,,hats,Dollar,1,1,9.6,37,57,0.41
error: undefined method `first' for nil:NilClass,Baron,Selvey,bselveyrg@who.int,46,M,Laredo,TX,United States,Golden State Warriors,Julius Randle,,water bottles,Dollar,5,2,9.9,32,71,0.59
error: undefined method `first' for nil:NilClass,Mikey,Mc Giffin,mmcgiffinrh@msu.edu,69,M,Salt Lake City,UT,United States,Los Angeles Lakers,Kristaps Porzingis,Los Angeles Sparks,socks,Dollar,2,3,9.1,53,42,0.32
error: undefined method `first' for nil:NilClass,Aubry,Siman,asimanri@people.com.cn,54,F,Norcross,GA,United States,Dallas Mavericks,Ben Simmons,Chicago Sky,keychains,Dollar,0,4,10.8,85,64,0.44
error: undefined method `first' for nil:NilClass,Cathi,Toppes,ctoppesrj@mysql.com,39,F,West Palm Beach,FL,United States,Chicago Bulls,Nikola Jokic,Dallas Wings,socks,Dollar,3,0,7.2,65,76,0.62
error: undefined method `first' for nil:NilClass,Glynn,Sealeaf,gsealeafrk@reuters.com,58,M,Indianapolis,IN,United States,Los Angeles Lakers,Domantas Sabonis,Seattle Storm,backpacks,Dollar,3,0,4.6,63,50,0.3
